npi,fraud_score_xgb
1100019318,7.842542686375964e-07
1100019319,2.4862163172656437e-06
1100019320,7.842542686375964e-07
1100019321,2.4862163172656437e-06
1100019322,1.1160431313328445e-05
1100019323,3.320962832731311e-06
1100019324,3.320962832731311e-06
1100019325,1.6679666714480845e-06
1100019326,7.842542686375964e-07
1100019327,2.26212500820111e-06
1100019328,1.8571574855741346e-06
1100019329,2.4862163172656437e-06
1100019330,2.26212500820111e-06
1100019331,2.4862163172656437e-06
1100019332,1.5730424820503686e-06
1100019333,1.8987196881425916e-06
1100019334,3.4163576856371947e-06
1100019335,2.2273450213106116e-06
1100019336,7.842542686375964e-07
1100019337,7.842542686375964e-07
1100019338,9.135710570262745e-07
1100019339,1.8886461248257547e-06
1100019340,1.8987196881425916e-06
1100019341,2.26212500820111e-06
1100019342,4.513858584687114e-07
1100019343,2.2273450213106116e-06
1100019344,2.2273450213106116e-06
1100019345,1.8019081835518591e-06
1100019346,4.559895387501456e-06
1100019347,3.320962832731311e-06
1100019348,1.9163661590937409e-07
1100019349,2.26212500820111e-06
1100019350,7.842542686375964e-07
1100019351,2.26212500820111e-06
1100019352,2.4540474896639353e-06
1100019353,2.4862163172656437e-06
1100019354,7.842542686375964e-07
1100019355,3.507307383188163e-06
1100019356,7.842542686375964e-07
1100019357,8.877609758428662e-08
1100019358,3.320962832731311e-06
1100019359,2.2273450213106116e-06
1100019360,7.842542686375964e-07
1100019361,7.965261943354562e-07
1100019362,2.26212500820111e-06
1100019363,2.4862163172656437e-06
1100019364,7.842542686375964e-07
1100019365,2.26212500820111e-06
1100019366,3.320962832731311e-06
1100019367,2.2273450213106116e-06
1100019368,1.6894042573767365e-06
1100019369,1.6434515828223084e-06
1100019370,1.1160431313328445e-05
1100019371,7.842542686375964e-07
1100019372,2.26212500820111e-06
1100019373,3.320962832731311e-06
1100019374,2.4862163172656437e-06
1100019375,2.0995571503590327e-06
1100019376,3.4163576856371947e-06
1100019377,2.4862163172656437e-06
1100019378,2.4862163172656437e-06
1100019379,3.320962832731311e-06
1100019380,2.26212500820111e-06
1100019381,1.5410071227961453e-06
1100019382,1.8705045476963278e-06
1100019383,2.2273450213106116e-06
1100019384,3.2156092402146896e-06
1100019385,3.556387468961475e-07
1100019386,5.448026513477089e-06
1100019387,2.2273450213106116e-06
1100019388,1.527553081359656e-06
1100019389,7.842542686375964e-07
1100019390,3.507307383188163e-06
1100019391,1.9790500118688215e-06
1100019392,2.26212500820111e-06
1100019393,2.2273450213106116e-06
1100019394,2.4862163172656437e-06
1100019395,9.938685252564028e-06
1100019396,1.7884772205434274e-06
1100019397,5.01529439134174e-06
1100019398,2.26212500820111e-06
1100019399,2.2273450213106116e-06
1100019400,2.5501071831968147e-06
1100019401,3.320962832731311e-06
1100019402,1.892131081149273e-06
1100019403,2.2273450213106116e-06
1100019404,2.2273450213106116e-06
1100019405,1.871248514362378e-06
1100019406,5.4771267059550155e-06
1100019407,2.9351683679124108e-06
1100019408,3.320962832731311e-06
1100019409,2.5797685339057352e-06
1100019410,2.26212500820111e-06
1100019411,2.2273450213106116e-06
1100019412,7.842542686375964e-07
1100019413,3.507307383188163e-06
1100019414,3.320962832731311e-06
1100019415,3.320962832731311e-06
1100019416,1.1160431313328445e-05
1100019417,2.2273450213106116e-06
1100019418,2.2273450213106116e-06
1100019419,1.9590213469200535e-06
1100019420,7.842542686375964e-07
1100019421,9.70328073890414e-07
1100019422,2.2161514152685413e-06
1100019423,2.26212500820111e-06
1100019424,2.4862163172656437e-06
1100019425,2.26212500820111e-06
1100019426,1.8705045476963278e-06
1100019427,2.213694642705377e-06
1100019428,2.26212500820111e-06
1100019429,8.352063218808325e-08
1100019430,3.507307383188163e-06
1100019431,7.842542686375964e-07
1100019432,2.4862163172656437e-06
1100019433,2.26212500820111e-06
1100019434,3.320962832731311e-06
1100019435,2.0995571503590327e-06
1100019436,2.0737690647365525e-05
1100019437,2.4862163172656437e-06
1100019438,5.4771267059550155e-06
1100019439,7.842542686375964e-07
1100019440,2.26212500820111e-06
1100019441,2.26212500820111e-06
1100019442,3.320962832731311e-06
1100019443,5.346807029127376e-06
1100019444,7.842542686375964e-07
1100019445,1.4537627066601999e-05
1100019446,2.26212500820111e-06
1100019447,2.2273450213106116e-06
1100019448,2.4862163172656437e-06
1100019449,3.320962832731311e-06
1100019450,2.26212500820111e-06
1100019451,2.26212500820111e-06
1100019452,2.26212500820111e-06
1100019453,3.320962832731311e-06
1100019454,1.9790500118688215e-06
1100019455,7.842542686375964e-07
1100019456,1.0605776878946926e-06
1100019457,2.26212500820111e-06
1100019458,2.2273450213106116e-06
1100019459,3.320962832731311e-06
1100019460,7.842542686375964e-07
1100019461,7.842542686375964e-07
1100019462,3.320962832731311e-06
1100019463,1.129571955971187e-07
1100019464,2.2273450213106116e-06
1100019465,7.842542686375964e-07
1100019466,3.320962832731311e-06
1100019467,7.3390187935729045e-06
1100019468,3.320962832731311e-06
1100019469,2.2273450213106116e-06
1100019470,2.4862163172656437e-06
1100019471,2.2273450213106116e-06
1100019472,9.938685252564028e-06
1100019473,7.842542686375964e-07
1100019474,2.4862163172656437e-06
1100019475,2.26212500820111e-06
1100019476,2.26212500820111e-06
1100019477,2.4862163172656437e-06
1100019478,7.842542686375964e-07
1100019479,1.6894042573767365e-06
1100019480,7.7231499062691e-07
1100019481,7.842542686375964e-07
1100019482,2.4862163172656437e-06
1100019483,2.26212500820111e-06
1100019484,2.26212500820111e-06
1100019485,2.4862163172656437e-06
1100019486,2.26212500820111e-06
1100019487,2.26212500820111e-06
1100019488,2.2273450213106116e-06
1100019489,2.2273450213106116e-06
1100019490,7.842542686375964e-07
1100019491,1.9313147276989184e-06
1100019492,9.347488116873137e-07
1100019493,3.320962832731311e-06
1100019494,2.26212500820111e-06
1100019495,1.0559846259639016e-06
1100019496,2.26212500820111e-06
1100019497,8.550761663173034e-07
1100019498,3.320962832731311e-06
1100019499,2.613363392356405e-07
1100019500,7.842542686375964e-07
1100019501,2.2273450213106116e-06
1100019502,8.616288482699019e-07
1100019503,2.2273450213106116e-06
1100019504,3.320962832731311e-06
1100019505,2.4862163172656437e-06
1100019506,9.135710570262745e-07
1100019507,2.2273450213106116e-06
1100019508,2.4862163172656437e-06
1100019509,9.229322586179478e-07
1100019510,9.135710570262745e-07
1100019511,2.660263135112473e-06
1100019512,2.2273450213106116e-06
1100019513,2.2273450213106116e-06
1100019514,2.6342800083511975e-06
1100019515,2.3121351659938227e-06
1100019516,2.26212500820111e-06
1100019517,2.4862163172656437e-06
1100019518,2.2273450213106116e-06
1100019519,7.300300239876378e-07
1100019520,7.842542686375964e-07
1100019521,5.773758857685607e-06
1100019522,7.842542686375964e-07
1100019523,3.320962832731311e-06
1100019524,2.5501071831968147e-06
1100019525,3.320962832731311e-06
1100019526,1.8987196881425916e-06
1100019527,2.4862163172656437e-06
1100019528,9.229322586179478e-07
1100019529,1.1160431313328445e-05
1100019530,2.4632363420096226e-06
1100019531,2.4862163172656437e-06
1100019532,7.842542686375964e-07
1100019533,2.2273450213106116e-06
1100019534,2.26212500820111e-06
1100019535,2.4862163172656437e-06
1100019536,2.2273450213106116e-06
1100019537,7.842542686375964e-07
1100019538,2.4862163172656437e-06
1100019539,2.4862163172656437e-06
1100019540,7.842542686375964e-07
1100019541,2.0995571503590327e-06
1100019542,2.2273450213106116e-06
1100019543,7.842542686375964e-07
1100019544,2.2273450213106116e-06
1100019545,3.320962832731311e-06
1100019546,7.842542686375964e-07
1100019547,7.842542686375964e-07
1100019548,2.26212500820111e-06
1100019549,7.842542686375964e-07
1100019550,2.0644129961056024e-07
1100019551,3.2156092402146896e-06
1100019552,1.9573219560697908e-06
1100019553,7.842542686375964e-07
1100019554,2.26212500820111e-06
1100019555,3.320962832731311e-06
1100019556,1.8815162547980435e-06
1100019557,5.425568474493048e-07
1100019558,1.0882738024520222e-05
1100019559,2.4862163172656437e-06
1100019560,7.842542686375964e-07
1100019561,7.842542686375964e-07
1100019562,2.4551991373300552e-06
1100019563,2.26212500820111e-06
1100019564,7.842542686375964e-07
1100019565,8.340143722307403e-06
1100019566,1.07877212940366e-06
1100019567,7.842542686375964e-07
1100019568,1.069443896994926e-05
1100019569,2.2273450213106116e-06
1100019570,7.842542686375964e-07
1100019571,7.842542686375964e-07
1100019572,2.26212500820111e-06
1100019573,2.2273450213106116e-06
1100019574,2.26212500820111e-06
1100019575,2.2273450213106116e-06
1100019576,3.055222578041139e-06
1100019577,7.842542686375964e-07
1100019578,1.9649003206723137e-06
1100019579,7.842542686375964e-07
1100019580,3.922942596545909e-06
1100019581,3.320962832731311e-06
1100019582,2.26212500820111e-06
1100019583,2.1379435111157363e-06
1100019584,7.842542686375964e-07
1100019585,9.495423682892579e-07
1100019586,2.26212500820111e-06
1100019587,2.2273450213106116e-06
1100019588,9.237220183422323e-06
1100019589,3.320962832731311e-06
1100019590,2.4862163172656437e-06
1100019591,1.8747138028629706e-06
1100019592,2.9351683679124108e-06
1100019593,2.26212500820111e-06
1100019594,7.842542686375964e-07
1100019595,2.008835508604534e-06
1100019596,2.26212500820111e-06
1100019597,2.4862163172656437e-06
1100019598,7.842542686375964e-07
1100019599,2.4862163172656437e-06
1100019600,2.360930466238642e-06
1100019601,1.8456912584952079e-06
1100019602,9.135710570262745e-07
1100019603,2.4862163172656437e-06
1100019604,2.4862163172656437e-06
1100019605,2.26212500820111e-06
1100019606,2.4862163172656437e-06
1100019607,2.26212500820111e-06
1100019608,2.4862163172656437e-06
1100019609,9.347488116873137e-07
1100019610,1.8001046555582434e-06
1100019611,7.842542686375964e-07
1100019612,2.26212500820111e-06
1100019613,2.2273450213106116e-06
1100019614,2.4862163172656437e-06
1100019615,3.320962832731311e-06
1100019616,8.352063218808325e-08
1100019617,7.842542686375964e-07
1100019618,2.0448219402169343e-06
1100019619,9.347488116873137e-07
1100019620,1.3951971595815849e-06
1100019621,2.0448219402169343e-06
1100019622,2.26212500820111e-06
1100019623,7.46029115816782e-07
1100019624,1.5730424820503686e-06
1100019625,1.07877212940366e-06
1100019626,2.4862163172656437e-06
1100019627,9.800399993764586e-07
1100019628,2.26212500820111e-06
1100019629,6.926956075403723e-07
1100019630,2.0737690647365525e-05
1100019631,2.4862163172656437e-06
1100019632,2.26212500820111e-06
1100019633,3.320962832731311e-06
1100019634,7.842542686375964e-07
1100019635,2.2273450213106116e-06
1100019636,3.320962832731311e-06
1100019637,2.2273450213106116e-06
1100019638,1.8412274584989063e-06
1100019639,2.26212500820111e-06
1100019640,2.26212500820111e-06
1100019641,1.9790500118688215e-06
1100019642,1.9790500118688215e-06
1100019643,7.842542686375964e-07
1100019644,7.842542686375964e-07
1100019645,2.2273450213106116e-06
1100019646,2.4862163172656437e-06
1100019647,3.1560011848341674e-06
1100019648,5.744221311942965e-07
1100019649,2.2273450213106116e-06
1100019650,8.109436748782173e-06
1100019651,7.842542686375964e-07
1100019652,3.4163576856371947e-06
1100019653,2.4862163172656437e-06
1100019654,3.64795056384537e-07
1100019655,2.2273450213106116e-06
1100019656,2.26212500820111e-06
1100019657,7.842542686375964e-07
1100019658,7.786143214616459e-07
1100019659,2.26212500820111e-06
1100019660,1.8987196881425916e-06
1100019661,7.842542686375964e-07
1100019662,7.842542686375964e-07
1100019663,2.2273450213106116e-06
1100019664,1.7794382074498571e-06
1100019665,1.8350762047703029e-06
1100019666,1.4172264855005778e-06
1100019667,3.320962832731311e-06
1100019668,3.320962832731311e-06
1100019669,3.4163576856371947e-06
1100019670,2.0995571503590327e-06
1100019671,2.26212500820111e-06
1100019672,9.232193178831949e-07
1100019673,9.70328073890414e-07
1100019674,2.4862163172656437e-06
1100019675,2.4862163172656437e-06
1100019676,2.568280024206615e-06
1100019677,2.4862163172656437e-06
1100019678,3.320962832731311e-06
1100019679,2.26212500820111e-06
1100019680,7.842542686375964e-07
1100019681,3.320962832731311e-06
1100019682,7.842542686375964e-07
1100019683,1.5665362980143982e-06
1100019684,2.4240093807748053e-06
1100019685,2.26212500820111e-06
1100019686,7.842542686375964e-07
1100019687,9.229322586179478e-07
1100019688,2.4862163172656437e-06
1100019689,2.26212500820111e-06
1100019690,2.4862163172656437e-06
1100019691,7.842542686375964e-07
1100019692,2.4862163172656437e-06
1100019693,2.2273450213106116e-06
1100019694,2.4862163172656437e-06
1100019695,2.26212500820111e-06
1100019696,2.0995571503590327e-06
1100019697,7.842542686375964e-07
1100019698,2.26212500820111e-06
1100019699,3.320962832731311e-06
1100019700,1.8470452687324723e-06
1100019701,2.4862163172656437e-06
1100019702,2.26212500820111e-06
1100019703,2.2273450213106116e-06
1100019704,4.87351417177706e-06
1100019705,7.842542686375964e-07
1100019706,2.2273450213106116e-06
1100019707,2.4862163172656437e-06
1100019708,9.595695473763044e-07
1100019709,7.543676616705852e-08
1100019710,2.4862163172656437e-06
1100019711,2.26212500820111e-06
1100019712,2.2273450213106116e-06
1100019713,2.26212500820111e-06
1100019714,1.7718180060910527e-06
1100019715,3.320962832731311e-06
1100019716,3.320962832731311e-06
1100019717,4.2680269984884944e-07
1100019718,2.2273450213106116e-06
1100019719,2.4862163172656437e-06
1100019720,2.0995571503590327e-06
1100019721,7.842542686375964e-07
1100019722,2.4862163172656437e-06
1100019723,2.2273450213106116e-06
1100019724,1.1160431313328445e-05
1100019725,7.842542686375964e-07
1100019726,2.4862163172656437e-06
1100019727,2.2273450213106116e-06
1100019728,7.842542686375964e-07
1100019729,2.26212500820111e-06
1100019730,3.507307383188163e-06
1100019731,2.2273450213106116e-06
1100019732,3.320962832731311e-06
1100019733,2.26212500820111e-06
1100019734,2.4989815301523777e-06
1100019735,2.0667544049501885e-06
1100019736,1.6894042573767365e-06
1100019737,7.842542686375964e-07
1100019738,9.229322586179478e-07
1100019739,2.2273450213106116e-06
1100019740,7.842542686375964e-07
1100019741,2.4862163172656437e-06
1100019742,2.2273450213106116e-06
1100019743,3.320962832731311e-06
1100019744,1.1160431313328445e-05
1100019745,2.568280024206615e-06
1100019746,2.4862163172656437e-06
1100019747,3.4085242077708244e-06
1100019748,2.0448219402169343e-06
1100019749,2.0995571503590327e-06
1100019750,2.4862163172656437e-06
1100019751,1.5730424820503686e-06
1100019752,2.4862163172656437e-06
1100019753,7.46029115816782e-07
1100019754,2.26212500820111e-06
1100019755,8.484570571454242e-06
1100019756,2.26212500820111e-06
1100019757,3.7543171060860914e-07
1100019758,3.320962832731311e-06
1100019759,2.26212500820111e-06
1100019760,7.842542686375964e-07
1100019761,2.4862163172656437e-06
1100019762,0.0027129012160003185
1100019763,2.4551991373300552e-06
1100019764,3.2156092402146896e-06
1100019765,2.26212500820111e-06
1100019766,2.9701407129323343e-06
1100019767,7.842542686375964e-07
1100019768,2.4862163172656437e-06
1100019769,2.2273450213106116e-06
1100019770,7.842542686375964e-07
1100019771,2.2046795038477285e-06
1100019772,3.320962832731311e-06
1100019773,3.320962832731311e-06
1100019774,3.320962832731311e-06
1100019775,8.895794962882064e-07
1100019776,3.320962832731311e-06
1100019777,7.842542686375964e-07
1100019778,2.26212500820111e-06
1100019779,1.9790500118688215e-06
1100019780,7.842542686375964e-07
1100019781,1.892131081149273e-06
1100019782,3.2156092402146896e-06
1100019783,3.2156092402146896e-06
1100019784,7.842542686375964e-07
1100019785,2.2273450213106116e-06
1100019786,3.320962832731311e-06
1100019787,2.2273450213106116e-06
1100019788,1.1846342431454104e-06
1100019789,8.808261213744117e-07
1100019790,7.842542686375964e-07
1100019791,2.2273450213106116e-06
1100019792,2.4862163172656437e-06
1100019793,7.842542686375964e-07
1100019794,9.135710570262745e-07
1100019795,2.2273450213106116e-06
1100019796,2.4862163172656437e-06
1100019797,2.5501071831968147e-06
1100019798,2.9490578867807926e-07
1100019799,3.866161932819523e-06
1100019800,2.0995571503590327e-06
1100019801,5.323082859831629e-06
1100019802,2.3037580376694677e-06
1100019803,4.3122312490595505e-05
1100019804,2.1226435364951612e-06
1100019805,2.0448219402169343e-06
1100019806,2.4862163172656437e-06
1100019807,1.2295279248064617e-06
1100019808,2.4862163172656437e-06
1100019809,2.360930466238642e-06
1100019810,2.4862163172656437e-06
1100019811,2.2273450213106116e-06
1100019812,6.975954534027551e-07
1100019813,2.26212500820111e-06
1100019814,2.179482635256136e-06
1100019815,2.2273450213106116e-06
1100019816,2.4862163172656437e-06
1100019817,4.796768280357355e-06
1100019818,7.842542686375964e-07
1100019819,7.842542686375964e-07
1100019820,2.4862163172656437e-06
1100019821,7.512688853239524e-07
1100019822,2.287336883455282e-06
1100019823,1.5730424820503686e-06
1100019824,2.4862163172656437e-06
1100019825,3.4163576856371947e-06
1100019826,3.4163576856371947e-06
1100019827,1.6609252497801208e-06
1100019828,7.842542686375964e-07
1100019829,9.347488116873137e-07
1100019830,2.2273450213106116e-06
1100019831,2.26212500820111e-06
1100019832,7.794687917339616e-07
1100019833,1.1160431313328445e-05
1100019834,1.1160431313328445e-05
1100019835,3.0194812552508665e-06
1100019836,1.5730424820503686e-06
1100019837,3.320962832731311e-06
1100019838,7.842542686375964e-07
1100019839,3.320962832731311e-06
1100019840,2.26212500820111e-06
1100019841,6.975954534027551e-07
1100019842,6.617714234380401e-07
1100019843,2.26212500820111e-06
1100019844,7.842542686375964e-07
1100019845,2.2273450213106116e-06
1100019846,2.5501071831968147e-06
1100019847,7.842542686375964e-07
1100019848,7.842542686375964e-07
1100019849,9.229322586179478e-07
1100019850,1.1160431313328445e-05
1100019851,5.4771267059550155e-06
1100019852,2.26212500820111e-06
1100019853,6.975954534027551e-07
1100019854,2.4862163172656437e-06
1100019855,1.7721965832606656e-06
1100019856,2.8502099667093717e-06
1100019857,9.135710570262745e-07
1100019858,2.4862163172656437e-06
1100019859,3.320962832731311e-06
1100019860,3.320962832731311e-06
1100019861,1.353263655801129e-06
1100019862,5.323082859831629e-06
1100019863,7.842542686375964e-07
1100019864,1.477722776144219e-06
1100019865,2.2273450213106116e-06
1100019866,7.842542686375964e-07
1100019867,7.794687917339616e-07
1100019868,1.6382218746002764e-06
1100019869,7.603638323416817e-07
1100019870,2.2273450213106116e-06
1100019871,3.320962832731311e-06
1100019872,1.4619658941228408e-06
1100019873,2.4862163172656437e-06
1100019874,1.3961636113890563e-06
1100019875,2.4862163172656437e-06
1100019876,2.4862163172656437e-06
1100019877,3.320962832731311e-06
1100019878,2.4862163172656437e-06
1100019879,2.26212500820111e-06
1100019880,7.842542686375964e-07
1100019881,2.2273450213106116e-06
1100019882,2.26212500820111e-06
1100019883,2.26212500820111e-06
1100019884,2.26212500820111e-06
1100019885,2.26212500820111e-06
1100019886,3.507307383188163e-06
1100019887,2.26212500820111e-06
1100019888,9.347488116873137e-07
1100019889,7.842542686375964e-07
1100019890,2.4862163172656437e-06
1100019891,2.26212500820111e-06
1100019892,2.3121351659938227e-06
1100019893,3.320962832731311e-06
1100019894,3.1560011848341674e-06
1100019895,2.4862163172656437e-06
1100019896,7.842542686375964e-07
1100019897,7.842542686375964e-07
1100019898,2.0995571503590327e-06
1100019899,2.2557696865987964e-06
1100019900,2.4862163172656437e-06
1100019901,3.320962832731311e-06
1100019902,8.648098059893528e-07
1100019903,7.842542686375964e-07
1100019904,2.4862163172656437e-06
1100019905,6.262531314860098e-06
1100019906,7.842542686375964e-07
1100019907,9.237220183422323e-06
1100019908,2.4862163172656437e-06
1100019909,8.550761663173034e-07
1100019910,1.6043143205024535e-06
1100019911,8.550761663173034e-07
1100019912,2.2273450213106116e-06
1100019913,2.4862163172656437e-06
1100019914,2.4862163172656437e-06
1100019915,7.20580828783568e-07
1100019916,3.866161932819523e-06
1100019917,2.2557696865987964e-06
1100019918,3.2156092402146896e-06
1100019919,2.5501071831968147e-06
1100019920,2.0428376501513412e-06
1100019921,3.320962832731311e-06
1100019922,2.4862163172656437e-06
1100019923,7.842542686375964e-07
1100019924,3.320962832731311e-06
1100019925,6.968772936488676e-07
1100019926,3.320962832731311e-06
1100019927,3.320962832731311e-06
1100019928,2.4862163172656437e-06
1100019929,2.26212500820111e-06
1100019930,2.26212500820111e-06
1100019931,3.320962832731311e-06
1100019932,9.938685252564028e-06
1100019933,5.36202924195095e-06
1100019934,3.4163576856371947e-06
1100019935,3.320962832731311e-06
1100019936,1.5963269106578082e-05
1100019937,7.842542686375964e-07
1100019938,3.958025899919448e-06
1100019939,2.4862163172656437e-06
1100019940,7.842542686375964e-07
1100019941,1.1072666694644795e-07
1100019942,2.2161514152685413e-06
1100019943,3.4163576856371947e-06
1100019944,1.8470452687324723e-06
1100019945,7.603638323416817e-07
1100019946,2.2273450213106116e-06
1100019947,1.5730424820503686e-06
1100019948,3.411822035559453e-06
1100019949,1.9649003206723137e-06
1100019950,3.213913942090585e-06
1100019951,2.2273450213106116e-06
1100019952,1.9790500118688215e-06
1100019953,2.4862163172656437e-06
1100019954,7.842542686375964e-07
1100019955,2.2273450213106116e-06
1100019956,2.4862163172656437e-06
1100019957,1.332266720055486e-06
1100019958,3.320962832731311e-06
1100019959,2.26212500820111e-06
1100019960,7.842542686375964e-07
1100019961,7.842542686375964e-07
1100019962,2.4862163172656437e-06
1100019963,1.1498905649887092e-07
1100019964,2.26212500820111e-06
1100019965,2.4862163172656437e-06
1100019966,2.26212500820111e-06
1100019967,2.26212500820111e-06
1100019968,2.2273450213106116e-06
1100019969,3.320962832731311e-06
1100019970,2.26212500820111e-06
1100019971,1.8705045476963278e-06
1100019972,1.7794382074498571e-06
1100019973,2.0623617729143007e-06
1100019974,2.2273450213106116e-06
1100019975,3.1701335956313414e-06
1100019976,1.4237560890251189e-06
1100019977,2.26212500820111e-06
1100019978,2.26212500820111e-06
1100019979,2.4862163172656437e-06
1100019980,2.4862163172656437e-06
1100019981,8.015073944989126e-06
1100019982,2.969977401789947e-07
1100019983,2.4862163172656437e-06
1100019984,3.1432566629518988e-06
1100019985,3.320962832731311e-06
1100019986,7.842542686375964e-07
1100019987,9.312830684393703e-07
1100019988,7.842542686375964e-07
1100019989,2.2273450213106116e-06
1100019990,5.42934913028148e-06
1100019991,0.0021065250039100647
1100019992,1.8705045476963278e-06
1100019993,3.124172053503571e-06
1100019994,2.2273450213106116e-06
1100019995,2.26212500820111e-06
1100019996,2.2273450213106116e-06
1100019997,2.4862163172656437e-06
1100019998,3.320962832731311e-06
1100019999,3.320962832731311e-06
1100020000,7.842542686375964e-07
1100020001,3.320962832731311e-06
1100020002,7.842542686375964e-07
1100020003,8.256820365204476e-07
1100020004,7.842542686375964e-07
1100020005,3.320962832731311e-06
1100020006,3.320962832731311e-06
1100020007,2.110091600115993e-06
1100020008,2.360930466238642e-06
1100020009,6.069102255423786e-06
1100020010,3.320962832731311e-06
1100020011,1.8571574855741346e-06
1100020012,3.320962832731311e-06
1100020013,3.320962832731311e-06
1100020014,5.323082859831629e-06
1100020015,5.323082859831629e-06
1100020016,3.5626853787107393e-06
1100020017,2.421096041871351e-06
1100020018,3.7543171060860914e-07
1100020019,2.5501071831968147e-06
1100020020,2.2273450213106116e-06
1100020021,1.0882738024520222e-05
1100020022,2.26212500820111e-06
1100020023,3.7543171060860914e-07
1100020024,7.842542686375964e-07
1100020025,7.512688853239524e-07
1100020026,3.320962832731311e-06
1100020027,7.842542686375964e-07
1100020028,7.842542686375964e-07
1100020029,3.320962832731311e-06
1100020030,8.4969633462606e-07
1100020031,2.26212500820111e-06
1100020032,3.320962832731311e-06
1100020033,2.4862163172656437e-06
1100020034,2.2273450213106116e-06
1100020035,2.26212500820111e-06
1100020036,3.7543171060860914e-07
1100020037,3.320962832731311e-06
1100020038,2.4862163172656437e-06
1100020039,3.320962832731311e-06
1100020040,5.323082859831629e-06
1100020041,7.842542686375964e-07
1100020042,1.3792820254820981e-06
1100020043,2.2273450213106116e-06
1100020044,7.842542686375964e-07
1100020045,3.507307383188163e-06
1100020046,2.4862163172656437e-06
1100020047,2.26212500820111e-06
1100020048,2.26212500820111e-06
1100020049,2.3164477624959545e-06
1100020050,3.2156092402146896e-06
1100020051,2.2273450213106116e-06
1100020052,1.7794382074498571e-06
1100020053,2.6148043161811074e-06
1100020054,3.320962832731311e-06
1100020055,2.26212500820111e-06
1100020056,3.124172053503571e-06
1100020057,2.2273450213106116e-06
1100020058,7.553126692982914e-07
1100020059,2.2273450213106116e-06
1100020060,7.842542686375964e-07
1100020061,3.320962832731311e-06
1100020062,8.550761663173034e-07
1100020063,2.4862163172656437e-06
1100020064,7.842542686375964e-07
1100020065,7.842542686375964e-07
1100020066,7.842542686375964e-07
1100020067,7.207203225334524e-07
1100020068,3.320962832731311e-06
1100020069,7.842542686375964e-07
1100020070,2.4862163172656437e-06
1100020071,5.323082859831629e-06
1100020072,3.320962832731311e-06
1100020073,2.980389581352938e-06
1100020074,2.26212500820111e-06
1100020075,3.320962832731311e-06
1100020076,7.842542686375964e-07
1100020077,3.320962832731311e-06
1100020078,1.0882738024520222e-05
1100020079,2.2273450213106116e-06
1100020080,7.842542686375964e-07
1100020081,3.320962832731311e-06
1100020082,2.2273450213106116e-06
1100020083,1.2745582012030354e-07
1100020084,7.015978553681634e-07
1100020085,1.4123179425951093e-06
1100020086,3.320962832731311e-06
1100020087,2.26212500820111e-06
1100020088,7.842542686375964e-07
1100020089,3.2156092402146896e-06
1100020090,2.043299673459842e-06
1100020091,2.2273450213106116e-06
1100020092,1.5424009234266123e-06
1100020093,7.842542686375964e-07
1100020094,2.2273450213106116e-06
1100020095,9.626833161746617e-07
1100020096,2.2273450213106116e-06
1100020097,2.2273450213106116e-06
1100020098,2.2273450213106116e-06
1100020099,7.842542686375964e-07
1100020100,2.0448219402169343e-06
1100020101,7.842542686375964e-07
1100020102,3.320962832731311e-06
1100020103,2.4862163172656437e-06
1100020104,9.070495252672117e-07
1100020105,1.5730424820503686e-06
1100020106,9.626833161746617e-07
1100020107,2.4862163172656437e-06
1100020108,6.83815073898586e-07
1100020109,7.842542686375964e-07
1100020110,2.26212500820111e-06
1100020111,2.2273450213106116e-06
1100020112,2.3037580376694677e-06
1100020113,2.3121351659938227e-06
1100020114,7.497508249798557e-07
1100020115,1.082289145415416e-06
1100020116,2.2273450213106116e-06
1100020117,3.320962832731311e-06
1100020118,2.26212500820111e-06
1100020119,3.320962832731311e-06
1100020120,3.454865463936585e-06
1100020121,1.7713940678731888e-06
1100020122,2.4862163172656437e-06
1100020123,2.2273450213106116e-06
1100020124,5.744221311942965e-07
1100020125,2.4862163172656437e-06
1100020126,6.717700216540834e-06
1100020127,2.2273450213106116e-06
1100020128,2.4862163172656437e-06
1100020129,9.73024611994333e-07
1100020130,3.320962832731311e-06
1100020131,1.5091260365807102e-06
1100020132,2.2273450213106116e-06
1100020133,9.938685252564028e-06
1100020134,2.4862163172656437e-06
1100020135,2.26212500820111e-06
1100020136,2.26212500820111e-06
1100020137,7.842542686375964e-07
1100020138,2.0644129961056024e-07
1100020139,2.4862163172656437e-06
1100020140,2.2273450213106116e-06
1100020141,3.866161932819523e-06
1100020142,7.842542686375964e-07
1100020143,7.842542686375964e-07
1100020144,3.41623916710887e-07
1100020145,2.26212500820111e-06
1100020146,2.4862163172656437e-06
1100020147,1.6755107026256155e-06
1100020148,3.124172053503571e-06
1100020149,7.413325988636643e-07
1100020150,2.0995571503590327e-06
1100020151,7.720477128714265e-07
1100020152,2.4862163172656437e-06
1100020153,2.0995571503590327e-06
1100020154,3.320962832731311e-06
1100020155,2.5501071831968147e-06
1100020156,2.2273450213106116e-06
1100020157,1.4089466731093125e-06
1100020158,2.4862163172656437e-06
1100020159,3.320962832731311e-06
1100020160,8.773317858867813e-07
1100020161,2.26212500820111e-06
1100020162,2.9943132062726363e-07
1100020163,7.842542686375964e-07
1100020164,2.2273450213106116e-06
1100020165,2.2273450213106116e-06
1100020166,1.4772506347071612e-06
1100020167,3.320962832731311e-06
