npi,fraud_score_xgb,fraud_score_iso,fraud_score_ensemble,fraud_tier
1100020061,3.320962832731311e-06,0.11381596210943201,0.04552837742147244,LOW
1100020062,8.550761663173034e-07,0.6277935781938672,0.2511179443232467,LOW
1100020063,2.486216317265644e-06,0.11293120074129659,0.045173972026308996,LOW
1100020064,7.842542686375964e-07,0.13948164756712056,0.055793129579409406,LOW
1100020065,7.842542686375964e-07,0.056677330758432065,0.02267140285593401,LOW
1100020066,7.842542686375964e-07,0.04487090357775292,0.01794883198366235,LOW
1100020067,7.207203225334524e-07,0.06742280742350981,0.026969555401597445,LOW
1100020068,3.320962832731311e-06,0.03871931249793459,0.015489717576873474,LOW
1100020069,7.842542686375964e-07,0.08352510508028,0.03341051258467318,LOW
1100020070,2.486216317265644e-06,0.17809387494713258,0.0712390417086434,LOW
1100020071,5.323082859831629e-06,0.2719127771972304,0.10876830472860806,LOW
1100020072,3.320962832731311e-06,0.05233477394540198,0.02093590215586043,LOW
1100020073,2.980389581352938e-06,0.16355536052693875,0.06542393244452432,LOW
1100020074,2.26212500820111e-06,0.03608574028459499,0.014435653388842918,LOW
1100020075,3.320962832731311e-06,0.04886163846092728,0.019546647962070552,LOW
1100020076,7.842542686375964e-07,0.09852662350929597,0.03941111995627957,LOW
1100020077,3.320962832731311e-06,0.06153760971607225,0.02461703646412854,LOW
1100020078,1.0882738024520222e-05,0.2033383902676405,0.08134188574987092,LOW
1100020079,2.227345021310612e-06,0.1459615911396519,0.05838597286287355,LOW
1100020080,7.842542686375964e-07,0.09846161157817857,0.03938511518383261,LOW
1100020081,3.320962832731311e-06,0.1081895899111932,0.043277828542176926,LOW
1100020082,2.227345021310612e-06,0.09408670912458728,0.0376360200568477,LOW
1100020083,1.2745582012030354e-07,0.09701884202473965,0.038807613283387936,LOW
1100020084,7.015978553681634e-07,0.0720137218061424,0.028805909681170184,LOW
1100020085,1.4123179425951091e-06,0.14911869737240813,0.05964832633972881,LOW
1100020086,3.320962832731311e-06,0.06383218225870058,0.02553486548117987,LOW
1100020087,2.26212500820111e-06,0.04043841531073211,0.01617672339929777,LOW
1100020088,7.842542686375964e-07,0.09335228488595926,0.03734138450694489,LOW
1100020089,3.2156092402146896e-06,0.15060673286894966,0.06024462251312399,LOW
1100020090,2.043299673459842e-06,0.070386753179153,0.028155927251465273,LOW
1100020091,2.227345021310612e-06,0.04251221611479383,0.017006222852930318,LOW
1100020092,1.5424009234266125e-06,0.1340370195635544,0.05361573326597582,LOW
1100020093,7.842542686375964e-07,0.1028776420826184,0.041151527385608545,LOW
1100020094,2.227345021310612e-06,0.11234299417842564,0.044938534078383045,LOW
1100020095,9.626833161746615e-07,0.1414545102012117,0.05658238169047439,LOW
1100020096,2.227345021310612e-06,0.10188129204621421,0.040753853225498474,LOW
1100020097,2.227345021310612e-06,0.1781703189881499,0.07126946400227274,LOW
1100020098,2.227345021310612e-06,0.04133903989855903,0.016536952366436396,LOW
1100020099,7.842542686375964e-07,0.3964998785840975,0.15860042198620022,LOW
1100020100,2.0448219402169343e-06,0.08524540398008773,0.03409938848519923,LOW
1100020101,7.842542686375964e-07,0.08715535370686789,0.034862612035308334,LOW
1100020102,3.320962832731311e-06,0.08287742949397692,0.0331529643752904,LOW
1100020103,2.486216317265644e-06,0.1518742634244179,0.06075119709955752,LOW
1100020104,9.070495252672116e-07,0.07838395216215921,0.03135412509457885,LOW
1100020105,1.5730424820503686e-06,0.12638349286028916,0.05055434096960489,LOW
1100020106,9.626833161746615e-07,0.057631303888287855,0.02305309916530485,LOW
1100020107,2.486216317265644e-06,0.11312447782037405,0.04525128285793998,LOW
1100020108,6.83815073898586e-07,0.40837044029160174,0.16334858640568506,LOW
1100020109,7.842542686375964e-07,0.06369905785901919,0.02548009369616886,LOW
1100020110,2.26212500820111e-06,0.05104750848390949,0.02042036066856872,LOW
1100020111,2.227345021310612e-06,0.057985314695850554,0.02319546228535301,LOW
1100020112,2.303758037669468e-06,0.10352308919595665,0.04141061793320527,LOW
1100020113,2.3121351659938227e-06,0.15679191651458857,0.06271815388693502,LOW
1100020114,7.497508249798557e-07,0.1354708745895965,0.05418879968633359,LOW
1100020115,1.082289145415416e-06,0.1894112812402367,0.07576516186958193,LOW
1100020116,2.227345021310612e-06,0.08514329341121551,0.034058653771499,LOW
1100020117,3.320962832731311e-06,0.09133780118532131,0.03653711305182816,LOW
1100020118,2.26212500820111e-06,0.05582505082280376,0.022331377604126425,LOW
1100020119,3.320962832731311e-06,0.06649692990005995,0.02660076453772362,LOW
1100020120,3.454865463936585e-06,0.23260177670156973,0.09304278359990627,LOW
1100020121,1.7713940678731888e-06,0.2190992157341522,0.0876407491301016,LOW
1100020122,2.486216317265644e-06,0.054150194883055836,0.021661569683012694,LOW
1100020123,2.227345021310612e-06,0.10375073197794293,0.04150162919818996,LOW
1100020124,5.744221311942965e-07,0.048275297891376856,0.01931046380982946,LOW
1100020125,2.486216317265644e-06,0.06394481242631112,0.025579416700314807,LOW
1100020126,6.717700216540834e-06,0.26998405324511715,0.10799765191817678,LOW
1100020127,2.227345021310612e-06,0.037408372510731036,0.0149646854113052,LOW
1100020128,2.486216317265644e-06,0.03467568812568478,0.013871766980064272,LOW
1100020129,9.73024611994333e-07,0.3071858525028753,0.12287492481591732,LOW
1100020130,3.320962832731311e-06,0.04993043826806021,0.019974167884923722,LOW
1100020131,1.5091260365807102e-06,0.14285555823295382,0.057143128768803474,LOW
1100020132,2.227345021310612e-06,0.05441468223994406,0.02176720930299041,LOW
1100020133,9.938685252564028e-06,0.07625047922616401,0.030506154901617146,LOW
1100020134,2.486216317265644e-06,0.06587837944611674,0.026352843508237057,LOW
1100020135,2.26212500820111e-06,0.2297608292509125,0.09190568897536992,LOW
1100020136,2.26212500820111e-06,0.13943593686078215,0.055775732019317785,LOW
1100020137,7.842542686375964e-07,0.028339727020009642,0.011336361360565041,LOW
1100020138,2.0644129961056026e-07,0.1616898552455589,0.06467606596300333,LOW
1100020139,2.486216317265644e-06,0.05287484244690899,0.021151428708553955,LOW
1100020140,2.227345021310612e-06,0.16644738642288553,0.06658029097616701,LOW
1100020141,3.866161932819523e-06,0.19166260619201575,0.076667362173966,LOW
1100020142,7.842542686375964e-07,0.05676641804946925,0.022707037772348882,LOW
1100020143,7.842542686375964e-07,0.10930567786866241,0.043722741700026144,LOW
1100020144,3.41623916710887e-07,0.20694245353036883,0.08277718638649756,LOW
1100020145,2.26212500820111e-06,0.09245175420961216,0.03698205895884979,LOW
1100020146,2.486216317265644e-06,0.014103329587895841,0.005642823564948696,LOW
1100020147,1.6755107026256155e-06,0.1314312533893185,0.052573506662148974,LOW
1100020148,3.124172053503571e-06,0.24417641414268354,0.09767244016030553,LOW
1100020149,7.413325988636643e-07,0.10807023240050273,0.04322853775976041,LOW
1100020150,2.0995571503590327e-06,0.4420069160568889,0.1768040261570458,LOW
1100020151,7.720477128714265e-07,0.14604593392819942,0.05841883679990749,LOW
1100020152,2.486216317265644e-06,0.019979565555945156,0.007993317952168422,LOW
1100020153,2.0995571503590327e-06,0.0652715740743881,0.026109889364045458,LOW
1100020154,3.320962832731311e-06,0.1091301323892594,0.0436540455334034,LOW
1100020155,2.5501071831968147e-06,0.05771646296110977,0.02308811524875383,LOW
1100020156,2.227345021310612e-06,0.07496266065091661,0.029986400667379433,LOW
1100020157,1.4089466731093123e-06,0.05826145697355822,0.023305428157427158,LOW
1100020158,2.486216317265644e-06,0.0607926284410254,0.02431854310620052,LOW
1100020159,3.320962832731311e-06,0.03350361553218906,0.013403438790575263,LOW
1100020160,8.773317858867813e-07,0.06589569652489924,0.02635880500903123,LOW
1100020161,2.26212500820111e-06,0.14761853156873928,0.05904876990250064,LOW
1100020162,2.994313206272637e-07,0.2921728250843216,0.116869309692521,LOW
1100020163,7.842542686375964e-07,0.2485103801832334,0.09940462262585455,LOW
1100020164,2.227345021310612e-06,0.1305119357583856,0.05220611071036703,LOW
1100020165,2.227345021310612e-06,0.112952669603133,0.04518240424826599,LOW
1100020166,1.4772506347071612e-06,0.08382634074088535,0.03353142264673497,LOW
1100020167,3.320962832731311e-06,0.1578746877185725,0.06315186766512865,LOW
1100020168,7.842542686375964e-07,0.05349109847530653,0.021396909942683798,LOW
1100020169,8.773317858867813e-07,0.07680265013378373,0.030721586452585027,LOW
1100020170,2.227345021310612e-06,0.04851976022544935,0.019409240497192528,LOW
1100020171,2.227345021310612e-06,0.07792438035866933,0.03117108855048052,LOW
1100020172,2.486216317265644e-06,0.1491428552977151,0.0596586338488764,LOW
1100020173,2.227345021310612e-06,0.10042951538853317,0.04017314256242606,LOW
1100020174,2.26212500820111e-06,0.08268363220853703,0.03307481015841973,LOW
1100020175,2.486216317265644e-06,0.08785791306326485,0.0351446569550963,LOW
1100020176,7.842542686375964e-07,0.0514687460878579,0.020587968987704344,LOW
1100020177,3.320962832731311e-06,0.02860727695481835,0.01144490335962698,LOW
1100020178,2.5501071831968147e-06,0.055350745732240525,0.022141828357206128,LOW
1100020179,7.842542686375964e-07,0.03093403278144391,0.012374083665138747,LOW
1100020180,2.486216317265644e-06,0.034695214047193224,0.01387957734866765,LOW
1100020181,7.420526344503742e-07,0.22532916183017765,0.09013210996365174,LOW
1100020182,1.870504547696328e-06,0.08692376270267876,0.03477062738380013,LOW
1100020183,3.320962832731311e-06,0.09102277747575138,0.03641110356800019,LOW
1100020184,3.320962832731311e-06,0.08551849993044636,0.03420939254987818,LOW
1100020185,1.0397151299912366e-06,0.09954115244284667,0.039817084806216665,LOW
1100020186,2.227345021310612e-06,0.07690073074181625,0.030761628703739285,LOW
1100020187,7.842542686375964e-07,0.0953347731580676,0.038134379815788225,LOW
1100020188,2.486216317265644e-06,0.05514803634985688,0.02206070626973311,LOW
1100020189,2.227345021310612e-06,0.0944050251132369,0.03776334645230755,LOW
1100020190,7.842542686375964e-07,0.04987238080062362,0.01994942287281063,LOW
1100020191,2.227345021310612e-06,0.1412359825633348,0.056495729432346715,LOW
1100020192,2.227345021310612e-06,0.11990178156461295,0.04796204903285797,LOW
1100020193,4.513858584687114e-07,0.17156441865925853,0.06862603829521849,LOW
1100020194,3.86208239433472e-06,0.07422957001064978,0.029694145253696517,LOW
1100020195,1.979050011868821e-06,0.09987107733046352,0.03994961836219253,LOW
1100020196,3.4163576856371947e-06,0.05318661797024071,0.021276697002707668,LOW
1100020197,7.842542686375964e-07,0.0631803647660012,0.02527261645896166,LOW
1100020198,8.550761663173034e-07,0.2753885418158092,0.11015592977202346,LOW
1100020199,2.486216317265644e-06,0.0822332217273184,0.032894780420717716,LOW
1100020200,7.842542686375964e-07,0.06353469435232639,0.02541434829349174,LOW
1100020201,9.515532292425632e-05,0.4491517883324301,0.17971780852672659,LOW
1100020202,2.227345021310612e-06,0.08369743534974172,0.03348031054690948,LOW
1100020203,2.31288277063868e-06,0.07570948212661222,0.030285180580307273,LOW
1100020204,7.842542686375964e-07,0.14373456478190438,0.05749429646532293,LOW
1100020205,3.320962832731311e-06,0.17040631692482716,0.06816451934763051,LOW
1100020206,2.227345021310612e-06,0.13970837535402747,0.05588468654862378,LOW
1100020207,3.930623790893152e-07,0.14886207434470744,0.05954506557531043,LOW
1100020208,2.486216317265644e-06,0.03307254053684128,0.01323050794452687,LOW
1100020209,2.791810857161181e-06,0.37397426854625254,0.14959138250501533,LOW
1100020210,2.1599248611892108e-06,0.16700226660524048,0.0668022025970129,LOW
1100020211,2.486216317265644e-06,0.03119716239345971,0.012480356687174244,LOW
1100020212,2.486216317265644e-06,0.123285683220698,0.04931576501806956,LOW
1100020213,3.507307383188163e-06,0.22821205895288077,0.09128692796558222,LOW
1100020214,2.486216317265644e-06,0.16158253676323664,0.06463450643508502,LOW
1100020215,2.26212500820111e-06,0.023258787659822477,0.009304872338933911,LOW
1100020216,2.227345021310612e-06,0.2276991974231598,0.09108101537627672,LOW
1100020217,3.320962832731311e-06,0.0592493683718871,0.02370173992645448,LOW
1100020218,1.0395268645879696e-06,0.10044885882235677,0.04018016724506146,LOW
1100020219,3.2156092402146896e-06,0.20577592879741347,0.08231230088450953,LOW
1100020220,2.486216317265644e-06,0.030097310278387357,0.012040415841145303,LOW
1100020221,2.227345021310612e-06,0.08434635942670987,0.03373988017769674,LOW
1100020222,3.507307383188163e-06,0.1726877300136832,0.06907719638990319,LOW
1100020223,7.223015359159035e-07,0.16120999292417393,0.06448443055059112,LOW
1100020224,3.20625513268169e-05,0.47031871527561314,0.18814672364104135,LOW
1100020225,2.227345021310612e-06,0.09869019872152418,0.03947741589562247,LOW
1100020226,3.124172053503571e-06,0.1585406732905823,0.06341814381946503,LOW
1100020227,2.227345021310612e-06,0.10311255220724602,0.041246357289911204,LOW
1100020228,2.486216317265644e-06,0.14797787544090157,0.05919264190615099,LOW
1100020229,7.842542686375964e-07,0.16057980962060092,0.06423239440080156,LOW
1100020230,1.011054337141104e-05,0.16473556595762368,0.06590029270907231,LOW
1100020231,7.842542686375964e-07,0.030946786835881923,0.012379185286913954,LOW
1100020232,6.70381780309981e-07,0.09806790519871433,0.03922756430855392,LOW
1100020233,7.842542686375964e-07,0.1540246339142084,0.06161032411824454,LOW
1100020234,2.486216317265644e-06,0.043577644976820484,0.017432549720518553,LOW
1100020235,2.0457894152059453e-06,0.05858771445851274,0.023436313257054222,LOW
1100020236,1.8571574855741344e-06,0.032855434060415245,0.013143287918657444,LOW
1100020237,2.0644129961056026e-07,0.04271538895108862,0.017086279445215215,LOW
1100020238,3.320962832731311e-06,0.07982091881794307,0.03193036010487686,LOW
1100020239,3.320962832731311e-06,0.04895868591611041,0.019585466944143804,LOW
1100020240,2.486216317265644e-06,0.02285370761563621,0.009142974776044843,LOW
1100020241,3.4163576856371947e-06,0.08983183995363464,0.03593478579606524,LOW
1100020242,9.49542368289258e-07,0.12162483492772835,0.04865050369651232,LOW
1100020243,2.26212500820111e-06,0.22904542015962198,0.09161952533885372,LOW
1100020244,5.744221311942965e-07,0.04809570158189136,0.01923862528603526,LOW
1100020245,3.320962832731311e-06,0.11204612377406675,0.04482044208732634,LOW
1100020246,2.26212500820111e-06,0.08248164065785857,0.03299401353814835,LOW
1100020247,3.320962832731311e-06,0.04846190839052433,0.019386755933909372,LOW
1100020248,1.4342055010274637e-07,0.15747165597154456,0.06298874844094789,LOW
1100020249,2.227345021310612e-06,0.1335541234659957,0.05342298579341108,LOW
1100020250,7.842542686375964e-07,0.037278443184040166,0.01491184782617725,LOW
1100020251,7.7231499062691e-07,0.10605971430818006,0.042424349112266405,LOW
1100020252,1.7206527047619605e-07,0.1083071476039924,0.043322962280759256,LOW
1100020253,7.842542686375964e-07,0.11205097765756589,0.044820861615587536,LOW
1100020254,7.842542686375964e-07,0.08884600864594971,0.035538874010941066,LOW
1100020255,3.320962832731311e-06,0.02307103439830349,0.009230406337021036,LOW
1100020256,2.5501071831968147e-06,0.06982879435149325,0.02793304780490722,LOW
1100020257,3.055222578041139e-06,0.11346730253342396,0.04538875414691641,LOW
1100020258,2.486216317265644e-06,0.05995617797818775,0.02398396292106546,LOW
1100020259,2.26212500820111e-06,0.10367080440898402,0.04146967903859853,LOW
1100020260,2.486216317265644e-06,0.04435824147851419,0.017744788321196036,LOW
1100020261,2.227345021310612e-06,0.08368604572859617,0.03347575469845126,LOW
1100020262,7.204825465123577e-07,0.10642532171730357,0.04257056097644934,LOW
1100020263,2.227345021310612e-06,0.15476623449193228,0.0619078302037857,LOW
1100020264,2.486216317265644e-06,0.05981558905866913,0.023927727353258012,LOW
1100020265,7.842542686375964e-07,0.15187899257847226,0.06075206758395009,LOW
1100020266,3.654705835742789e-07,0.14792806677987824,0.05917144599430144,LOW
1100020267,3.320962832731311e-06,0.028182242049075823,0.011274889397329969,LOW
1100020268,2.227345021310612e-06,0.17112386936146062,0.06845088415159704,LOW
1100020269,1.7055082253136788e-06,0.16162936535639078,0.0646527694474915,LOW
1100020270,2.486216317265644e-06,0.07560502258224766,0.030243500762689425,LOW
1100020271,1.8470452687324723e-06,0.6778358501906748,0.2711354483034312,LOW
1100020272,1.150656316895038e-05,0.5198601631044694,0.20795096917968914,LOW
1100020273,3.1061447316460544e-06,0.36482161976051014,0.14593051159104306,LOW
1100020274,3.0988517210062128e-06,0.03591584822841509,0.014368198602398642,LOW
1100020275,2.26212500820111e-06,0.04709850138587113,0.018840757829353374,LOW
1100020276,2.1599248611892108e-06,0.07872238167919465,0.03149024862659457,LOW
1100020277,4.335079211159609e-06,0.15658838926676932,0.06263795675423443,LOW
1100020278,9.163152299151988e-07,0.1260593252114779,0.05042427987372911,LOW
1100020279,7.842542686375964e-07,0.09552640554063341,0.038211032768814546,LOW
1100020280,2.227345021310612e-06,0.12034131798402292,0.04813786360062196,LOW
1100020281,1.1160431313328443e-05,0.21489319107965116,0.08596397269064845,LOW
1100020282,2.486216317265644e-06,0.08681010779729659,0.034725534848708994,LOW
1100020283,2.26212500820111e-06,0.024459601462839653,0.009785197860140782,LOW
1100020284,2.227345021310612e-06,0.13003825901471378,0.0520166400128983,LOW
1100020285,9.135710570262744e-07,0.1199700158284045,0.04798855447399601,LOW
1100020286,5.50239633412275e-07,0.057530561265354496,0.023012554649921847,LOW
1100020287,3.320962832731311e-06,0.10061142592954819,0.040246562949518914,LOW
1100020288,3.320962832731311e-06,0.06027728902635077,0.024112908188239947,LOW
1100020289,2.2700685065046855e-07,0.11394572991819196,0.04557842817138718,LOW
1100020290,2.26212500820111e-06,0.09660282254661445,0.038642486293650705,LOW
1100020291,1.979050011868821e-06,0.09388712594902404,0.03755603780961674,LOW
1100020292,2.26212500820111e-06,0.1905600475142204,0.07622537628069308,LOW
1100020293,6.471715096267872e-06,0.1621448518858576,0.0648618237834008,LOW
1100020294,3.979675966547802e-06,0.12719723088341406,0.05088128015894555,LOW
1100020295,7.842542686375964e-07,0.10060241457994101,0.04024143638453759,LOW
1100020296,2.26212500820111e-06,0.08480558813564232,0.03392359252926185,LOW
1100020297,7.603638323416817e-07,0.21130888093438543,0.08452400859205358,LOW
1100020298,2.486216317265644e-06,0.13272092338257413,0.05308986108282002,LOW
1100020299,7.842542686375964e-07,0.03729086789331926,0.014916817709888886,LOW
1100020300,4.513858584687114e-07,0.15471925792604302,0.06188797400193229,LOW
1100020301,2.26212500820111e-06,0.07816832281121244,0.0312686863994899,LOW
1100020302,9.989150839828651e-07,0.1437571574582519,0.05750346233235115,LOW
1100020303,2.26212500820111e-06,0.11789499617976451,0.04715935574691073,LOW
1100020304,7.842542686375964e-07,0.025017890548986732,0.010007626772155876,LOW
1100020305,2.486216317265644e-06,0.14713181550392307,0.05885421793135959,LOW
1100020306,2.227345021310612e-06,0.18759346630754248,0.07503872293002979,LOW
1100020307,2.486216317265644e-06,0.13887679355378624,0.055552209151304856,LOW
1100020308,2.26212500820111e-06,0.23963637806443433,0.09585590850077866,LOW
1100020309,9.186604188471392e-08,0.14145377375914403,0.056581564623282746,LOW
1100020310,2.5501071831968147e-06,0.10157627936586877,0.04063204181065743,LOW
1100020311,7.842542686375964e-07,0.04734606976742739,0.01893889845953214,LOW
1100020312,2.0518680230452446e-06,0.10397156190638335,0.04158985588336717,LOW
1100020313,2.26212500820111e-06,0.0642269309297192,0.025692129646892607,LOW
1100020314,9.229322586179478e-07,0.06922310412336763,0.02768979540870222,LOW
1100020315,2.26212500820111e-06,0.05238112678966467,0.02095380799087079,LOW
1100020316,2.244310195465005e-07,0.10414366939712305,0.04165760241746095,LOW
1100020317,4.011699729744578e-06,0.22296590923415066,0.08918877071349812,LOW
1100020318,1.7574194544067725e-06,0.09622632733117242,0.038491585384141616,LOW
1100020319,6.833913062109787e-07,0.062241294054285246,0.024896927656497828,LOW
1100020320,3.2156092402146896e-06,0.2069958065921964,0.0828002520024227,LOW
1100020321,7.842542686375964e-07,0.03790534116719546,0.015162607019439368,LOW
1100020322,2.486216317265644e-06,0.021069550335280574,0.008429311863902588,LOW
1100020323,2.1498551632248564e-06,0.4556437928421583,0.18225880704996128,LOW
1100020324,2.26212500820111e-06,0.12257598968401062,0.04903175314860917,LOW
1100020325,2.486216317265644e-06,0.01892738555573481,0.0075724459520842835,LOW
1100020326,7.965261943354562e-07,0.0997619260110938,0.039905248320154116,LOW
1100020327,1.8470452687324723e-06,0.5541264104970353,0.22165167242597536,LOW
1100020328,2.486216317265644e-06,0.06699456775123425,0.02679931883028406,LOW
1100020329,2.486216317265644e-06,0.04750459026989107,0.01900332783774679,LOW
1100020330,2.227345021310612e-06,0.09092752534541904,0.03637234654518041,LOW
1100020331,2.179482635256136e-06,0.22064874009411983,0.08826080372722908,LOW
1100020332,7.842542686375964e-07,0.10778611013166539,0.04311491460522734,LOW
1100020333,2.486216317265644e-06,0.14043737079577567,0.05617644004810063,LOW
1100020334,9.163152299151988e-07,0.0433573640934779,0.01734349542652911,LOW
1100020335,2.26212500820111e-06,0.09759905494552945,0.03904097925321671,LOW
1100020336,2.227345021310612e-06,0.039845182343554275,0.015939409344434496,LOW
1100020337,2.227345021310612e-06,0.06567015458317849,0.02626939824028418,LOW
1100020338,7.794687917339616e-07,0.0861749213196944,0.0344704362091528,LOW
1100020339,7.842542686375964e-07,0.05293302383065257,0.021173680084822212,LOW
1100020340,2.486216317265644e-06,0.1508496122387587,0.06034133662529384,LOW
1100020341,7.842542686375964e-07,0.09813747948629603,0.03925546234707959,LOW
1100020342,1.1160431313328443e-05,0.5204211666750145,0.2081751629287938,LOW
1100020343,2.227345021310612e-06,0.0793400169702021,0.03173734319509363,LOW
1100020344,7.17044258635724e-07,0.1043381307971194,0.04173568254540294,LOW
1100020345,2.486216317265644e-06,0.1559943938437942,0.06239924926730805,LOW
1100020346,5.013467671233229e-06,0.030682779423933715,0.012276119850176227,LOW
1100020347,2.486216317265644e-06,0.08113081204118555,0.03245381654626458,LOW
1100020348,2.486216317265644e-06,0.047294002838293325,0.018919092865107692,LOW
1100020349,7.965261943354562e-07,0.03384292917503118,0.013537649585729073,LOW
1100020350,2.486216317265644e-06,0.02282006456821828,0.00912951755707767,LOW
1100020351,2.227345021310612e-06,0.3166927529832924,0.12667843760032974,LOW
1100020352,2.486216317265644e-06,0.07766700735263687,0.031068294670845112,LOW
1100020353,2.26212500820111e-06,0.034177440095252365,0.013672333313105868,LOW
1100020354,3.320962832731311e-06,0.0773880342463662,0.030957206276246117,LOW
1100020355,3.4163576856371947e-06,0.11607956359274174,0.046433875251708084,LOW
1100020356,7.842542686375964e-07,0.06458161500917625,0.025833116556231685,LOW
1100020357,1.3951971595815849e-06,0.1789241500442304,0.07157049713598791,LOW
1100020358,7.842542686375964e-07,0.0276123593433667,0.011045414289907863,LOW
1100020359,7.842542686375964e-07,0.07107289104047698,0.028429626968751977,LOW
1100020360,2.26212500820111e-06,0.07927548495445225,0.03171155125678582,LOW
1100020361,2.486216317265644e-06,0.056466937373849224,0.02258826667933005,LOW
1100020362,1.1160431313328443e-05,0.17721568646858304,0.07089297084622122,LOW
1100020363,2.227345021310612e-06,0.07174909582894728,0.028700974738591702,LOW
1100020364,2.486216317265644e-06,0.15468956224483632,0.06187731662772489,LOW
1100020365,7.842542686375964e-07,0.15638992411550767,0.06255644019876425,LOW
1100020366,7.842542686375964e-07,0.14585671464356342,0.05834315640998655,LOW
1100020367,7.842542686375964e-07,0.1353782208881258,0.0541517589078115,LOW
1100020368,2.486216317265644e-06,0.05402895603108182,0.02161307414222309,LOW
1100020369,2.227345021310612e-06,0.09355940767461801,0.03742509947685999,LOW
1100020370,2.227345021310612e-06,0.12167123984533612,0.04866983234514724,LOW
1100020371,2.227345021310612e-06,0.10588728041744733,0.04235624857399172,LOW
1100020372,2.26212500820111e-06,0.12909050566480873,0.05163755954092842,LOW
1100020373,3.320962832731311e-06,0.39360935708516925,0.15744573541176735,LOW
1100020374,4.154047474003164e-06,0.09636903246320017,0.03855010541376447,LOW
1100020375,9.347488116873136e-07,0.08547311215371689,0.03418980571077377,LOW
1100020376,1.5091260365807102e-06,0.19108175521195214,0.07643360756040282,LOW
1100020377,1.5196935692074476e-06,0.36184208929924977,0.14473774753584145,LOW
1100020378,7.842542686375964e-07,0.16746870647841788,0.06698795314392833,LOW
1100020379,7.842542686375964e-07,0.09063369888029915,0.03625395010468084,LOW
1100020380,2.227345021310612e-06,0.13871167269069196,0.05548600548328957,LOW
1100020381,2.0565639715641737e-06,0.08531699780291835,0.034128033059550276,LOW
1100020382,2.227345021310612e-06,0.12790977177592466,0.05116524511738266,LOW
1100020383,2.26212500820111e-06,0.08917637459859529,0.03567190711444304,LOW
1100020384,2.227345021310612e-06,0.08381547199738382,0.033527525205966316,LOW
1100020385,9.229322586179478e-07,0.09954718369110815,0.039819427235798434,LOW
1100020386,2.227345021310612e-06,0.10599531221659375,0.04239946129365029,LOW
1100020387,2.26212500820111e-06,0.08311509366590064,0.03324739474136518,LOW
1100020388,2.227345021310612e-06,0.05432369720815555,0.02173081529027501,LOW
1100020389,8.890154958862695e-07,0.15707729394007375,0.06283145098532704,LOW
1100020390,1.4320941090772976e-06,0.041593961141258684,0.01663844371296892,LOW
1100020391,2.227345021310612e-06,0.08152794400392993,0.03261251400858476,LOW
1100020392,2.26212500820111e-06,0.13811514675285952,0.05524741597614873,LOW
1100020393,9.135710570262744e-07,0.14216866578935516,0.05686801445837628,LOW
1100020394,1.0459099257786877e-06,0.12453499293752723,0.04981462472096636,LOW
1100020395,7.842542686375964e-07,0.06795068301970342,0.027180743760442553,LOW
1100020396,2.26212500820111e-06,0.03584070002412687,0.014337637284655669,LOW
1100020397,2.227345021310612e-06,0.04152583236247487,0.016611669352002735,LOW
1100020398,2.486216317265644e-06,0.10790060131251189,0.04316173225479512,LOW
1100020399,2.486216317265644e-06,0.13659469903126942,0.054639371342298126,LOW
1100020400,2.227345021310612e-06,0.18143971511873308,0.07257722245450603,LOW
1100020401,7.842542686375964e-07,0.0991422733832713,0.039657379905869705,LOW
1100020402,7.842542686375964e-07,0.15600316858888852,0.06240173798811659,LOW
1100020403,3.320962832731311e-06,0.07206772923745464,0.028829084272681493,LOW
1100020404,2.227345021310612e-06,0.09306001540636222,0.03722534256955768,LOW
1100020405,2.26212500820111e-06,0.10044042185878699,0.04017752601851972,LOW
1100020406,7.842542686375964e-07,0.16859351412250279,0.0674378762015623,LOW
1100020407,3.2156092402146896e-06,0.12502533969033425,0.05001206524167783,LOW
1100020408,2.26212500820111e-06,0.1686920375279125,0.06747817228616992,LOW
1100020409,2.26212500820111e-06,0.0515435862221757,0.020618791763875204,LOW
1100020410,2.486216317265644e-06,0.19041748209535486,0.0761684845679323,LOW
1100020411,3.320962832731311e-06,0.11114043795816952,0.04445816776096745,LOW
1100020412,7.603638323416817e-07,0.14684714004734734,0.05873931223723834,LOW
1100020413,7.842542686375964e-07,0.11802045321920107,0.04720865184024161,LOW
1100020414,2.969977401789947e-07,0.14330675570269813,0.05732288047972336,LOW
1100020415,2.26212500820111e-06,0.013666221472349638,0.005467845863944776,LOW
1100020416,1.4291757679529835e-06,0.13244978355596226,0.05298077092784568,LOW
1100020417,3.320962832731311e-06,0.08577341350259393,0.03431135797873721,LOW
1100020418,7.842542686375964e-07,0.11707754410605553,0.046831488194983395,LOW
1100020419,2.227345021310612e-06,0.0408903204918446,0.016357464603750628,LOW
1100020420,2.303758037669468e-06,0.0882175260450645,0.035288392672848404,LOW
1100020421,2.26212500820111e-06,0.1085469174795971,0.04342012426684377,LOW
1100020422,2.0644129961056026e-07,0.08931901905415296,0.03572773148644095,LOW
1100020423,2.2161514152685413e-06,0.1508667643873257,0.06034803544577945,LOW
1100020424,2.486216317265644e-06,0.1088122059580503,0.04352637411301048,LOW
1100020425,1.5091260365807102e-06,0.09407659859980155,0.03763154491554257,LOW
1100020426,2.26212500820111e-06,0.17548247919838078,0.07019434895435724,LOW
